,Tournament Name,Tournament Date,Tournament Country,Discipline,Number of Sets Played,Retired,Match Duration (min),Team One Nationalities,Team Two Nationalities,Player 1 Name,Player 1 Seed,Player 2 Name,Player 2 Seed,Points Set 1 Player 1,Points Set 1 Player 2,Points Set 2 Player 1,Points Set 2 Player 2,Points Set 3 Player 1,Points Set 3 Player 2,Total Points Player 1,Total Points Player 2,Sets Won Player 1,Sets Won Player 2,Total Game Points Player 1,Total Game Points Player 2,Most Consecutive Points Player 1,Most Consecutive Points Player 2,Player 1 Head to Head Analysis,Player 2 Head to Head Analysis,Match Winner
273,Yonex_All_England_Open,2021-03-19,England,WS,2,0,38,Thailand,Usa,Pornpawee Chochuwong,6,Beiwen Zhang,,21,16,21,19,0,0,42,35,2,0,0,0,0,0,4,3,1
274,Yonex_All_England_Open,2021-03-20,England,WS,2,0,45,Thailand,India,Pornpawee Chochuwong,6,Pusarla V. Sindhu,5,21,17,21,9,0,0,42,26,2,0,0,0,0,0,4,6,1
275,Yonex_All_England_Open,2021-03-20,England,WS,3,0,71,Japan,Thailand,Nozomi Okuhara,2,Ratchanok Intanon,4,16,21,21,16,21,19,58,56,2,1,0,0,0,0,12,6,1
276,Yonex_All_England_Open,2021-03-21,England,WS,2,0,44,Japan,Thailand,Nozomi Okuhara,2,Pornpawee Chochuwong,6,21,12,21,16,0,0,42,28,2,0,0,0,0,0,5,2,1
277,Yonex_All_England_Open,2022-03-16,England,WS,2,0,42,India,China,Pusarla V. Sindhu,6,Wang Zhi Yi,,21,18,21,13,0,0,42,31,2,0,4,0,9,3,2,2,1
278,Yonex_All_England_Open,2022-03-16,England,WS,2,0,33,Thailand,France,Busanan Ongbamrungphan,,Léonice Huet,,21,9,21,13,0,0,42,22,2,0,2,0,7,3,1,0,1
279,Yonex_All_England_Open,2022-03-16,England,WS,2,0,27,Scotland,Usa,Kirsty Gilmour,,Beiwen Zhang,,21,16,21,13,0,0,42,29,2,0,2,0,7,3,3,3,1
280,Yonex_All_England_Open,2022-03-16,England,WS,2,0,29,China,France,Han Yue,,Marie Batomene,,21,9,21,13,0,0,42,22,2,0,4,0,9,3,1,0,1
281,Yonex_All_England_Open,2022-03-16,England,WS,2,0,36,Japan,Denmark,Nozomi Okuhara,5,Line Christophersen,,21,15,21,16,0,0,42,31,2,0,5,0,7,5,1,0,1
282,Yonex_All_England_Open,2022-03-16,England,WS,2,0,33,Spain,Denmark,Clara Azurmendi,,Line Højmark Kjaersfeldt,,21,19,21,11,0,0,42,30,2,0,3,0,9,4,1,3,1
283,Yonex_All_England_Open,2022-03-16,England,WS,2,0,30,Chinesetaipei,Belgium,Tai Tzu Ying,1,Lianne Tan,,21,12,21,14,0,0,42,26,2,0,4,0,8,4,3,0,1
284,Yonex_All_England_Open,2022-03-16,England,WS,3,0,55,Denmark,Germany,Julie Dawall Jakobsen,,Yvonne Li,,21,15,7,21,21,18,49,54,2,1,2,1,4,6,6,4,1
285,Yonex_All_England_Open,2022-03-16,England,WS,2,0,19,China,Ukraine,He Bing Jiao,8,Maria Ulitina,,21,8,21,6,0,0,42,14,2,0,5,0,8,2,1,0,1
286,Yonex_All_England_Open,2022-03-16,England,WS,2,0,38,India,Spain,Saina Nehwal,,Beatriz Corrales,,21,17,21,19,0,0,42,36,2,0,2,0,9,6,1,0,1
287,Yonex_All_England_Open,2022-03-16,England,WS,2,0,34,Japan,Estonia,Akane Yamaguchi,2,Kristin Kuuba,,21,13,21,13,0,0,42,26,2,0,2,0,4,4,2,0,1
288,Yonex_All_England_Open,2022-03-16,England,WS,2,0,28,Korea,Indonesia,An Se Young,4,Gregoria Mariska Tunjung,,21,16,21,4,0,0,42,20,2,0,3,0,8,5,9,0,1
289,Yonex_All_England_Open,2022-03-16,England,WS,2,0,40,Canada,India,Michelle Li,,Aakarshi Kashyap,,21,18,21,18,0,0,42,36,2,0,2,0,5,4,2,1,1
290,Yonex_All_England_Open,2022-03-16,England,WS,3,0,57,Usa,France,Iris Wang,,Qi Xuefei,,21,16,12,21,21,7,54,44,2,1,3,1,9,9,2,0,1
291,Yonex_All_England_Open,2022-03-16,England,WS,2,0,35,Japan,Thailand,Sayaka Takahashi,,Supanida Katethong,,21,17,23,21,0,0,44,38,2,0,3,2,6,8,1,0,1
292,Yonex_All_England_Open,2022-03-17,England,WS,2,0,46,Chinesetaipei,Thailand,Tai Tzu Ying,1,Busanan Ongbamrungphan,,21,19,22,20,0,0,43,39,2,0,2,2,8,4,17,4,1
293,Yonex_All_England_Open,2022-03-17,England,WS,2,0,42,Japan,China,Nozomi Okuhara,5,Han Yue,,21,15,21,18,0,0,42,33,2,0,3,0,5,4,3,1,1
294,Yonex_All_England_Open,2022-03-17,England,WS,2,0,40,Korea,Scotland,An Se Young,4,Kirsty Gilmour,,21,17,21,16,0,0,42,33,2,0,3,0,9,4,6,0,1
295,Yonex_All_England_Open,2022-03-17,England,WS,3,0,47,China,Spain,He Bing Jiao,8,Clara Azurmendi,,16,21,21,6,21,9,58,36,2,1,2,1,8,3,2,0,1
296,Yonex_All_England_Open,2022-03-17,England,WS,3,0,66,Japan,India,Sayaka Takahashi,,Pusarla V. Sindhu,6,21,19,16,21,21,17,58,57,2,1,4,1,5,5,5,4,1
297,Yonex_All_England_Open,2022-03-17,England,WS,3,0,50,Japan,India,Akane Yamaguchi,2,Saina Nehwal,,21,14,17,21,21,17,59,52,2,1,2,1,7,6,12,2,1
298,Yonex_All_England_Open,2022-03-17,England,WS,2,0,34,Usa,Canada,Iris Wang,,Michelle Li,,21,15,21,14,0,0,42,29,2,0,2,0,9,6,1,10,1
299,Yonex_All_England_Open,2022-03-17,England,WS,2,0,28,China,Denmark,Chen Yu Fei,3,Julie Dawall Jakobsen,,21,10,21,12,0,0,42,22,2,0,5,0,6,3,1,0,1
300,Yonex_All_England_Open,2022-03-18,England,WS,2,0,35,Chinesetaipei,Japan,Tai Tzu Ying,1,Nozomi Okuhara,5,21,10,21,11,0,0,42,21,2,0,3,0,7,3,9,6,1
301,Yonex_All_England_Open,2022-03-18,England,WS,2,0,35,Korea,Usa,An Se Young,4,Iris Wang,,21,12,21,9,0,0,42,21,2,0,3,0,10,4,3,1,1
302,Yonex_All_England_Open,2022-03-18,England,WS,2,0,34,Japan,Japan,Akane Yamaguchi,2,Sayaka Takahashi,,21,18,21,7,0,0,42,25,2,0,2,0,13,4,10,0,1
303,Yonex_All_England_Open,2022-03-19,England,WS,2,0,40,Korea,Chinesetaipei,An Se Young,4,Tai Tzu Ying,1,21,19,21,13,0,0,42,32,2,0,6,0,4,6,12,2,1
304,Yonex_All_England_Open,2022-03-19,England,WS,2,0,41,Japan,China,Akane Yamaguchi,2,Chen Yu Fei,3,21,11,21,13,0,0,42,24,2,0,2,0,6,3,21,11,1
305,Yonex_All_England_Open,2022-03-20,England,WS,2,0,44,Japan,Korea,Akane Yamaguchi,2,An Se Young,4,21,15,21,15,0,0,42,30,2,0,2,0,6,4,13,11,1
306,Yonex_All_England_Open,2023-03-14,England,WS,2,0,36,Thailand,Japan,Pornpawee Chochuwong,,Nozomi Okuhara,,21,11,21,15,0,0,42,26,2,0,2,0,8,6,2,5,1
307,Yonex_All_England_Open,2023-03-14,England,WS,3,0,64,Indonesia,Denmark,Gregoria Mariska Tunjung,,Line Højmark Kjaersfeldt,,15,21,21,12,22,20,58,53,2,1,2,4,4,4,3,0,1
308,Yonex_All_England_Open,2023-03-14,England,WS,2,0,49,China,Canada,Chen Yu Fei,4,Michelle Li,,22,20,21,14,0,0,43,34,2,0,5,0,5,5,11,1,1
309,Yonex_All_England_Open,2023-03-14,England,WS,2,0,31,Thailand,Thailand,Lalinrat Chaiwan,,Ratchanok Intanon,8,21,16,21,17,0,0,42,33,2,0,6,0,5,4,3,1,1
310,Yonex_All_England_Open,2023-03-14,England,WS,2,0,38,China,Japan,Wang Zhi Yi,6,Saena Kawakami,,23,21,21,11,0,0,44,32,2,0,3,5,6,5,6,0,1
311,Yonex_All_England_Open,2023-03-14,England,WS,2,1,49,Germany,Malaysia,Yvonne Li,,Goh Jin Wei,,12,21,22,20,0,0,34,41,1,1,2,3,5,6,2,2,1
312,Yonex_All_England_Open,2023-03-14,England,WS,2,0,24,China,Singapore,Han Yue,,Yeo Jia Min,,21,10,21,7,0,0,42,17,2,0,3,0,16,5,4,2,1
313,Yonex_All_England_Open,2023-03-15,England,WS,2,0,33,Chinesetaipei,Korea,Tai Tzu Ying,3,Kim Ga Eun,,21,10,21,12,0,0,42,22,2,0,4,0,7,2,9,0,1
314,Yonex_All_England_Open,2023-03-15,England,WS,2,0,30,Japan,Denmark,Akane Yamaguchi,1,Mia Blichfeldt,,21,9,21,10,0,0,42,19,2,0,2,0,12,3,11,0,1
315,Yonex_All_England_Open,2023-03-15,England,WS,2,0,39,China,India,Zhang Yi Man,,Pusarla V. Sindhu,,21,17,21,11,0,0,42,28,2,0,4,0,7,4,3,2,1
316,Yonex_All_England_Open,2023-03-15,England,WS,2,0,42,Spain,Scotland,Carolina Marin,7,Kirsty Gilmour,,21,19,21,17,0,0,42,36,2,0,2,0,6,5,12,3,1
317,Yonex_All_England_Open,2023-03-15,England,WS,2,0,43,Thailand,Japan,Busanan Ongbamrungphan,,Aya Ohori,,21,15,21,15,0,0,42,30,2,0,2,0,6,2,8,9,1
318,Yonex_All_England_Open,2023-03-15,England,WS,3,0,57,Chinesetaipei,Denmark,Pai Yu Po,,Line Christophersen,,17,21,21,16,21,17,59,54,2,1,2,1,5,6,3,1,1
319,Yonex_All_England_Open,2023-03-15,England,WS,3,0,67,China,Usa,He Bing Jiao,5,Iris Wang,,17,21,21,17,21,6,59,44,2,1,4,1,8,5,4,0,1
320,Yonex_All_England_Open,2023-03-15,England,WS,2,0,33,Usa,Thailand,Beiwen Zhang,,Supanida Katethong,,21,17,21,14,0,0,42,31,2,0,5,0,5,3,3,2,1
321,Yonex_All_England_Open,2023-03-15,England,WS,2,0,36,Korea,Chinesetaipei,An Se Young,2,Wen Chi Hsu,,21,10,21,12,0,0,42,22,2,0,8,0,12,5,8,0,1
322,Yonex_All_England_Open,2023-03-16,England,WS,2,0,43,Indonesia,Thailand,Gregoria Mariska Tunjung,,Lalinrat Chaiwan,,21,11,21,19,0,0,42,30,2,0,2,0,8,7,5,1,1
323,Yonex_All_England_Open,2023-03-16,England,WS,2,0,54,China,Thailand,Chen Yu Fei,4,Pornpawee Chochuwong,,21,18,24,22,0,0,45,40,2,0,5,1,5,5,13,1,1
324,Yonex_All_England_Open,2023-03-16,England,WS,2,0,41,Spain,Usa,Carolina Marin,7,Beiwen Zhang,,21,13,21,18,0,0,42,31,2,0,2,0,4,4,9,3,1
325,Yonex_All_England_Open,2023-03-16,England,WS,2,0,40,Chinesetaipei,Thailand,Tai Tzu Ying,3,Busanan Ongbamrungphan,,21,19,21,12,0,0,42,31,2,0,3,0,6,9,17,4,1
326,Yonex_All_England_Open,2023-03-16,England,WS,2,0,35,Japan,Germany,Akane Yamaguchi,1,Yvonne Li,,21,13,21,17,0,0,42,30,2,0,5,0,5,4,4,0,1
327,Yonex_All_England_Open,2023-03-16,England,WS,2,0,42,China,China,Wang Zhi Yi,6,Han Yue,,21,14,21,16,0,0,42,30,2,0,4,0,8,3,5,3,1
328,Yonex_All_England_Open,2023-03-16,England,WS,2,0,29,Korea,Chinesetaipei,An Se Young,2,Pai Yu Po,,21,3,21,7,0,0,42,10,2,0,2,0,7,2,4,0,1
329,Yonex_All_England_Open,2023-03-16,England,WS,3,0,67,China,China,He Bing Jiao,5,Zhang Yi Man,,24,22,18,21,21,12,63,55,2,1,2,8,5,5,5,0,1
330,Yonex_All_England_Open,2023-03-17,England,WS,2,0,56,China,Indonesia,Chen Yu Fei,4,Gregoria Mariska Tunjung,,24,22,23,21,0,0,47,43,2,0,5,2,3,6,10,3,1
331,Yonex_All_England_Open,2023-03-17,England,WS,2,0,40,Japan,China,Akane Yamaguchi,1,Wang Zhi Yi,6,21,19,21,12,0,0,42,31,2,0,3,0,8,3,5,3,1
332,Yonex_All_England_Open,2023-03-17,England,WS,2,0,33,Chinesetaipei,China,Tai Tzu Ying,3,He Bing Jiao,5,21,12,21,11,0,0,42,23,2,0,4,0,6,4,16,4,1
333,Yonex_All_England_Open,2023-03-18,England,WS,2,0,37,China,Japan,Chen Yu Fei,4,Akane Yamaguchi,1,21,17,21,8,0,0,42,25,2,0,2,0,6,3,11,21,1
334,Yonex_All_England_Open,2023-03-18,England,WS,3,0,82,Korea,Chinesetaipei,An Se Young,2,Tai Tzu Ying,3,17,21,21,19,24,22,62,62,2,1,2,6,7,4,12,2,1
335,Yonex_All_England_Open,2023-03-19,England,WS,3,0,75,Korea,China,An Se Young,2,Chen Yu Fei,4,21,17,10,21,21,19,52,57,2,1,4,2,5,5,7,13,1
336,Yonex_All_England_Open,2024-03-12,England,WS,2,0,42,Usa,Denmark,Beiwen Zhang,,Line Højmark Kjaersfeldt,,22,20,21,18,0,0,43,38,2,0,4,2,6,5,9,3,1
337,Yonex_All_England_Open,2024-03-12,England,WS,2,0,30,Indonesia,Singapore,Gregoria Mariska Tunjung,7,Yeo Jia Min,,21,13,21,14,0,0,42,27,2,0,4,0,8,3,7,3,1
338,Yonex_All_England_Open,2024-03-12,England,WS,2,0,38,Thailand,Scotland,Pornpawee Chochuwong,,Kirsty Gilmour,,21,17,21,16,0,0,42,33,2,0,5,0,6,4,5,0,1
339,Yonex_All_England_Open,2024-03-12,England,WS,1,1,14,India,Germany,Pusarla V. Sindhu,,Yvonne Li,,21,10,0,0,0,0,21,10,1,0,2,0,6,2,3,0,1
340,Yonex_All_England_Open,2024-03-12,England,WS,2,0,40,China,Thailand,Han Yue,8,Supanida Katethong,,21,12,21,19,0,0,42,31,2,0,3,0,6,4,1,2,1
341,Yonex_All_England_Open,2024-03-12,England,WS,2,0,37,Chinesetaipei,India,Pai Yu Po,,Aakarshi Kashyap,,21,16,21,11,0,0,42,27,2,0,3,0,4,2,2,0,1
342,Yonex_All_England_Open,2024-03-13,England,WS,2,0,33,Chinesetaipei,Japan,Tai Tzu Ying,3,Nozomi Okuhara,,21,11,21,16,0,0,42,27,2,0,3,0,7,3,9,6,1
343,Yonex_All_England_Open,2024-03-13,England,WS,2,0,38,Korea,Thailand,Kim Ga Eun,,Ratchanok Intanon,,21,16,21,18,0,0,42,34,2,0,3,0,5,3,4,1,1
344,Yonex_All_England_Open,2024-03-13,England,WS,2,0,37,China,Vietnam,Chen Yu Fei,2,Thuy Linh Nguyen,,21,16,21,12,0,0,42,28,2,0,4,0,7,6,2,0,1
345,Yonex_All_England_Open,2024-03-13,England,WS,2,0,59,Spain,Chinesetaipei,Carolina Marin,5,Sung Shuo Yun,,21,18,24,22,0,0,45,40,2,0,6,1,4,4,4,1,1
346,Yonex_All_England_Open,2024-03-13,England,WS,2,0,48,Canada,Denmark,Michelle Li,,Mia Blichfeldt,,21,19,21,15,0,0,42,34,2,0,5,0,4,4,3,2,1
347,Yonex_All_England_Open,2024-03-13,England,WS,2,0,37,China,Malaysia,He Bing Jiao,6,Goh Jin Wei,,21,15,22,20,0,0,43,35,2,0,5,0,5,6,3,3,1
348,Yonex_All_England_Open,2024-03-13,England,WS,2,0,40,Japan,China,Akane Yamaguchi,4,Zhang Yi Man,,21,18,22,20,0,0,43,38,2,0,5,0,7,4,6,1,1
349,Yonex_All_England_Open,2024-03-13,England,WS,2,0,39,China,Japan,Wang Zhi Yi,,Aya Ohori,,21,11,21,17,0,0,42,28,2,0,6,0,6,4,4,3,1
350,Yonex_All_England_Open,2024-03-13,England,WS,2,0,42,Korea,Chinesetaipei,An Se Young,1,Wen Chi Hsu,,21,17,21,16,0,0,42,33,2,0,3,0,6,4,8,0,1
351,Yonex_All_England_Open,2024-03-13,England,WS,3,0,76,Thailand,China,Busanan Ongbamrungphan,,Gao Fang Jie,,17,21,21,14,23,21,61,56,2,1,7,2,5,8,5,2,1
352,Yonex_All_England_Open,2024-03-14,England,WS,2,0,42,Korea,India,An Se Young,1,Pusarla V. Sindhu,,21,19,21,11,0,0,42,30,2,0,5,0,5,5,6,0,1
353,Yonex_All_England_Open,2024-03-14,England,WS,2,0,39,Indonesia,Usa,Gregoria Mariska Tunjung,7,Beiwen Zhang,,21,19,24,22,0,0,45,41,2,0,4,1,3,7,6,2,1
354,Yonex_All_England_Open,2024-03-14,England,WS,2,0,41,Spain,China,Carolina Marin,5,Wang Zhi Yi,,21,13,21,8,0,0,42,21,2,0,2,0,5,2,2,1,1
355,Yonex_All_England_Open,2024-03-14,England,WS,2,0,35,Chinesetaipei,Korea,Tai Tzu Ying,3,Kim Ga Eun,,21,17,21,15,0,0,42,32,2,0,3,0,4,4,9,0,1
356,Yonex_All_England_Open,2024-03-14,England,WS,2,0,49,China,Thailand,Chen Yu Fei,2,Busanan Ongbamrungphan,,22,20,21,16,0,0,43,36,2,0,3,3,5,5,12,3,1
357,Yonex_All_England_Open,2024-03-14,England,WS,2,0,38,China,Chinesetaipei,Han Yue,8,Pai Yu Po,,21,12,22,20,0,0,43,32,2,0,2,3,6,5,5,1,1
358,Yonex_All_England_Open,2024-03-14,England,WS,2,0,30,China,Canada,He Bing Jiao,6,Michelle Li,,21,9,21,9,0,0,42,18,2,0,2,0,10,3,9,0,1
359,Yonex_All_England_Open,2024-03-14,England,WS,3,0,60,Japan,Thailand,Akane Yamaguchi,4,Pornpawee Chochuwong,,21,17,9,21,21,19,51,57,2,1,4,1,5,5,10,5,1
360,Yonex_All_England_Open,2024-03-15,England,WS,3,0,62,Japan,Indonesia,Akane Yamaguchi,4,Gregoria Mariska Tunjung,7,21,10,20,22,21,18,62,50,2,1,5,1,12,5,14,5,1
361,Yonex_All_England_Open,2024-03-15,England,WS,3,0,75,Chinesetaipei,China,Tai Tzu Ying,3,He Bing Jiao,6,16,21,21,16,22,20,59,57,2,1,4,2,7,8,16,4,1
362,Yonex_All_England_Open,2024-03-15,England,WS,2,0,55,Spain,China,Carolina Marin,5,Chen Yu Fei,2,21,17,21,15,0,0,42,32,2,0,3,0,10,8,6,7,1
363,Yonex_All_England_Open,2024-03-15,England,WS,2,0,46,Korea,China,An Se Young,1,Han Yue,8,21,16,21,19,0,0,42,35,2,0,4,0,8,6,7,1,1
364,Yonex_All_England_Open,2024-03-16,England,WS,3,0,82,Japan,Korea,Akane Yamaguchi,4,An Se Young,1,21,10,19,21,21,14,61,45,2,1,4,1,7,4,13,11,1
365,Yonex_All_England_Open,2024-03-16,England,WS,2,0,46,Spain,Chinesetaipei,Carolina Marin,5,Tai Tzu Ying,3,21,13,21,12,0,0,42,25,2,0,2,0,8,5,12,12,1
366,Yonex_All_England_Open,2024-03-17,England,WS,1,1,50,Spain,Japan,Carolina Marin,5,Akane Yamaguchi,4,26,24,0,0,0,0,26,24,1,0,3,5,8,4,10,8,1
367,Blibli_Indonesia_Open,2018-07-03,Indonesia,WS,2,0,35,Thailand,Indonesia,Ratchanok Intanon,4,Fitriani Fitriani,,21,8,21,16,0,0,42,24,2,0,5,0,9,3,8,0,1
368,Blibli_Indonesia_Open,2018-07-03,Indonesia,WS,2,0,43,Japan,Thailand,Akane Yamaguchi,2,Nitchaon Jindapol,,21,15,21,19,0,0,42,34,2,0,2,0,4,3,6,0,1
369,Blibli_Indonesia_Open,2018-07-03,Indonesia,WS,2,0,25,Indonesia,Chinesetaipei,Gregoria Mariska Tunjung,,Lee Chia Hsin,,21,13,21,7,0,0,42,20,2,0,2,0,5,3,3,0,1
370,Blibli_Indonesia_Open,2018-07-03,Indonesia,WS,2,0,35,India,Indonesia,Saina Nehwal,,Dinar Dyah Ayustine,,21,12,21,12,0,0,42,24,2,0,3,0,9,5,3,0,1
371,Blibli_Indonesia_Open,2018-07-03,Indonesia,WS,2,0,29,Korea,Spain,Sung Jihyun,7,Beatriz Corrales,,21,9,21,16,0,0,42,25,2,0,3,0,6,3,2,0,1
372,Blibli_Indonesia_Open,2018-07-03,Indonesia,WS,2,0,28,China,Russia,Chen Yu Fei,5,Evgeniya Kosetskaya,,21,10,21,15,0,0,42,25,2,0,3,0,6,3,3,0,1
373,Blibli_Indonesia_Open,2018-07-03,Indonesia,WS,2,0,29,Japan,Chinesetaipei,Nozomi Okuhara,,Chiang Ying Li,,21,11,21,11,0,0,42,22,2,0,2,0,6,4,1,0,1
374,Blibli_Indonesia_Open,2018-07-03,Indonesia,WS,2,0,39,Canada,Denmark,Michelle Li,,Mia Blichfeldt,,21,18,21,17,0,0,42,35,2,0,2,0,6,5,3,2,1
375,Blibli_Indonesia_Open,2018-07-04,Indonesia,WS,2,0,34,Chinesetaipei,Japan,Tai Tzu Ying,1,Saena Kawakami,,21,11,23,21,0,0,44,32,2,0,3,1,5,4,4,0,1
376,Blibli_Indonesia_Open,2018-07-04,Indonesia,WS,3,0,64,India,Thailand,Pusarla V. Sindhu,3,Pornpawee Chochuwong,,21,15,19,21,21,13,61,49,2,1,3,1,7,6,6,4,1
377,Blibli_Indonesia_Open,2018-07-04,Indonesia,WS,3,0,65,Japan,Spain,Sayaka Sato,,Carolina Marin,6,11,21,22,20,21,18,54,59,2,1,4,5,6,8,2,3,1
378,Blibli_Indonesia_Open,2018-07-04,Indonesia,WS,3,0,51,Japan,Usa,Aya Ohori,,Beiwen Zhang,,21,15,21,23,21,11,63,49,2,1,3,2,8,3,1,4,1
379,Blibli_Indonesia_Open,2018-07-04,Indonesia,WS,2,0,33,Scotland,Indonesia,Kirsty Gilmour,,Lyanny Alessandra Mainaky,,21,15,21,5,0,0,42,20,2,0,3,0,8,4,1,0,1
380,Blibli_Indonesia_Open,2018-07-04,Indonesia,WS,2,0,29,China,Hongkong,He Bing Jiao,8,Cheung Ngan Yi,,21,19,21,13,0,0,42,32,2,0,2,0,6,4,1,1,1
381,Blibli_Indonesia_Open,2018-07-04,Indonesia,WS,2,0,27,Denmark,India,Line Højmark Kjaersfeldt,,Vaishnavi Reddy Jakka,,21,12,21,10,0,0,42,22,2,0,5,0,6,3,1,0,1
382,Blibli_Indonesia_Open,2018-07-04,Indonesia,WS,3,0,52,Thailand,Chinesetaipei,Busanan Ongbamrungphan,,Pai Yu Po,,15,21,21,16,21,13,57,50,2,1,7,4,7,6,7,1,1
383,Blibli_Indonesia_Open,2018-07-05,Indonesia,WS,3,0,61,Thailand,Indonesia,Ratchanok Intanon,4,Gregoria Mariska Tunjung,,21,11,17,21,21,14,59,46,2,1,3,1,5,4,9,2,1
384,Blibli_Indonesia_Open,2018-07-05,Indonesia,WS,2,0,41,China,India,Chen Yu Fei,5,Saina Nehwal,,21,18,21,15,0,0,42,33,2,0,5,0,6,5,4,1,1
385,Blibli_Indonesia_Open,2018-07-05,Indonesia,WS,2,0,33,Korea,Canada,Sung Jihyun,7,Michelle Li,,21,11,21,14,0,0,42,25,2,0,4,0,6,3,3,3,1
386,Blibli_Indonesia_Open,2018-07-05,Indonesia,WS,2,0,26,Chinesetaipei,Denmark,Tai Tzu Ying,1,Line Højmark Kjaersfeldt,,21,15,21,8,0,0,42,23,2,0,2,0,9,3,6,0,1
387,Blibli_Indonesia_Open,2018-07-05,Indonesia,WS,2,0,32,China,Thailand,He Bing Jiao,8,Busanan Ongbamrungphan,,21,15,21,12,0,0,42,27,2,0,2,0,5,6,11,1,1
388,Blibli_Indonesia_Open,2018-07-05,Indonesia,WS,2,0,36,India,Japan,Pusarla V. Sindhu,3,Aya Ohori,,21,17,21,14,0,0,42,31,2,0,3,0,7,4,13,1,1
389,Blibli_Indonesia_Open,2018-07-05,Indonesia,WS,3,0,62,Scotland,Japan,Kirsty Gilmour,,Sayaka Sato,,21,19,17,21,21,14,59,54,2,1,2,4,5,6,3,1,1
390,Blibli_Indonesia_Open,2018-07-05,Indonesia,WS,3,0,58,Japan,Japan,Akane Yamaguchi,2,Nozomi Okuhara,,21,9,14,21,24,22,59,52,2,1,4,7,6,6,8,11,1
391,Blibli_Indonesia_Open,2018-07-06,Indonesia,WS,2,0,36,Korea,Thailand,Sung Jihyun,7,Ratchanok Intanon,4,21,12,21,12,0,0,42,24,2,0,5,0,8,3,10,13,1
392,Blibli_Indonesia_Open,2018-07-06,Indonesia,WS,2,0,37,China,India,He Bing Jiao,8,Pusarla V. Sindhu,3,21,14,21,15,0,0,42,29,2,0,7,0,6,4,12,10,1
393,Blibli_Indonesia_Open,2018-07-06,Indonesia,WS,2,0,31,Chinesetaipei,Scotland,Tai Tzu Ying,1,Kirsty Gilmour,,21,16,21,11,0,0,42,27,2,0,3,0,5,3,5,0,1
394,Blibli_Indonesia_Open,2018-07-06,Indonesia,WS,2,0,34,China,Japan,Chen Yu Fei,5,Akane Yamaguchi,2,23,21,21,8,0,0,44,29,2,0,4,0,7,4,11,21,1
395,Blibli_Indonesia_Open,2018-07-07,Indonesia,WS,3,0,83,China,Korea,Chen Yu Fei,5,Sung Jihyun,7,21,23,21,18,23,21,65,62,2,1,4,3,8,4,10,1,1
396,Blibli_Indonesia_Open,2018-07-07,Indonesia,WS,2,0,31,Chinesetaipei,China,Tai Tzu Ying,1,He Bing Jiao,8,21,13,21,18,0,0,42,31,2,0,2,0,4,3,16,4,1
397,Blibli_Indonesia_Open,2018-07-08,Indonesia,WS,3,0,54,Chinesetaipei,China,Tai Tzu Ying,1,Chen Yu Fei,5,21,23,21,15,21,9,63,47,2,1,3,2,6,5,19,9,1
398,Blibli_Indonesia_Open,2019-07-16,Indonesia,WS,2,0,31,Chinesetaipei,Singapore,Tai Tzu Ying,1,Yeo Jia Min,,21,12,21,18,0,0,42,30,2,0,2,0,5,4,4,0,1
399,Blibli_Indonesia_Open,2019-07-16,Indonesia,WS,2,0,37,Thailand,Indonesia,Ratchanok Intanon,7,Ruselli Hartawan,,21,14,21,14,0,0,42,28,2,0,6,0,5,4,2,0,1
400,Blibli_Indonesia_Open,2019-07-16,Indonesia,WS,2,0,38,Thailand,Russia,Busanan Ongbamrungphan,,Evgeniya Kosetskaya,,21,15,21,16,0,0,42,31,2,0,3,0,5,3,3,0,1
401,Blibli_Indonesia_Open,2019-07-16,Indonesia,WS,3,0,47,Japan,China,Akane Yamaguchi,4,Li Xue Rui,,18,21,21,10,21,15,60,46,2,1,4,2,7,6,4,7,1
402,Blibli_Indonesia_Open,2019-07-16,Indonesia,WS,2,0,26,Indonesia,Thailand,Gregoria Mariska Tunjung,,Pornpawee Chochuwong,,21,10,21,8,0,0,42,18,2,0,4,0,7,3,4,3,1
403,Blibli_Indonesia_Open,2019-07-16,Indonesia,WS,2,0,29,Thailand,England,Nitchaon Jindapol,,Chloe Birch,,21,6,21,15,0,0,42,21,2,0,2,0,10,4,2,0,1
404,Blibli_Indonesia_Open,2019-07-16,Indonesia,WS,3,0,55,Hongkong,Denmark,Cheung Ngan Yi,,Line Højmark Kjaersfeldt,,18,21,21,12,21,8,60,41,2,1,2,1,5,6,1,0,1
405,Blibli_Indonesia_Open,2019-07-16,Indonesia,WS,3,0,66,Canada,Korea,Michelle Li,,Sung Jihyun,,21,12,14,21,21,17,56,50,2,1,4,1,6,5,3,3,1
406,Blibli_Indonesia_Open,2019-07-17,Indonesia,WS,2,0,32,China,Indonesia,Chen Yu Fei,2,Fitriani Fitriani,,21,7,21,19,0,0,42,26,2,0,2,0,9,4,6,2,1
407,Blibli_Indonesia_Open,2019-07-17,Indonesia,WS,3,0,59,India,Japan,Pusarla V. Sindhu,5,Aya Ohori,,11,21,21,15,21,15,53,51,2,1,5,1,5,5,13,1,1
408,Blibli_Indonesia_Open,2019-07-17,Indonesia,WS,2,0,36,Japan,China,Sayaka Takahashi,,Han Yue,,21,18,21,16,0,0,42,34,2,0,2,0,5,5,3,2,1
